respondent_id,persona_type,straight_liner_flag,inconsistent_response_flag,outlier_flag,social_desirability_flag,persona_leakage_flag,age_group,gender,city,education,occupation,income_band,income_midpoint,creative_identity_score,ci_creative_person,ci_making_things,ci_express_emotions,ci_follow_creators,ci_feel_dull,ai_comfort,art_interest_level,disc_instagram_youtube_re,disc_friend_family_recomm,disc_google_search,disc_whatsapp_forwards,disc_mall_in-person,disc_influencer_blogger,disc_zomato_magicpin,disc_employer_college_boa,act_painting,act_digital_art,act_gaming,act_yoga,act_photography,act_music,act_reading,act_diy,exp_art_workshop,exp_gaming_zone,exp_escape_room,exp_pottery,exp_cooking_class,exp_wellness,exp_museum,current_creative_spend_band,current_creative_spend_mid,leisure_spend_band,leisure_spend_mid,mall_visit_frequency,social_group,style_mandala,style_madhubani,style_warli,style_watercolour,style_portrait,style_abstract,style_anime,style_calligraphy,prod_ai_coaching,prod_art_kit,prod_tablet_session,prod_print_on_demand,prod_skill_tracker,prod_mood_prompts,prod_kids_session,prod_corporate,prod_membership,prod_wellness_therapy,mot_stress_relief,mot_skill_learning,mot_social,mot_social_media,mot_child_dev,mot_novelty,mot_career,eng_gamified,eng_leaderboard,eng_kit,eng_print,eng_portfolio,eng_themed,conjoint_choice,visit_freq_intent,pricing_preference,kit_wtp_band,kit_wtp_mid,discount_preference,preferred_location,session_time_pref,session_duration_pref,gifting_birthday,gifting_diwali,gifting_child,gifting_corporate,gifting_maybe,gifting_no,language_preference,barrier_price,barrier_identity,barrier_skill,barrier_embarrass,barrier_location,barrier_time,barrier_family,barrier_diy,barrier_none,child_extracurr_spend_band,child_extracurr_spend_mid,annual_spend_band,annual_spend_midpoint,nps_score,visit_intent_5class,visit_intent_binary
R0034,P6_Tier2_Aspirational,0,0,0,0,0,18-24,Female,Tier 2 City,Diploma/Vocational,Salaried Professional,Below 25K,,19,4,3,4,4,4,Occasional-prefer human,Regular hobbyist,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1500-3000,2250.0,500-1500,1000.0,Once a month,Children/Family,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,Option B-Escape Room,Once a month,Pay-per-session,300-599,450.0,Student discount,Shopping Mall,Weekend Morning,60 min standard,0,0,0,0,1,0,Tamil,1,0,0,0,0,0,0,0,0,,,1K-3K,2000,5,Undecided,0
R0035,P7_Disinterested,0,0,0,0,0,25-34,Non-binary/Other,Tier 2 City,Diploma/Vocational,Business/Freelancer,25K-50K,37500.0,9,1,2,2,2,2,Sceptical,Slightly curious,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3000-5000,4000.0,500-1500,1000.0,Once/twice a year,Children/Family,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Option C-Movie,Once/twice a year,Corporate/group,Would not buy,0.0,Festival/seasonal discount,Standalone Studio,Weekday Lunch,30 min express,0,1,0,0,1,0,Hindi,1,1,1,1,0,0,0,0,0,Below 1000,500.0,6K-12K,9000,5,Definitely will visit,1
R0036,P5_Wellness_Seeker,0,1,0,0,0,25-34,Female,Tier 2 City,Postgraduate,Parent-booking for child,,75000.0,20,5,5,3,3,5,Occasional-prefer human,Semi-professional,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,Below 500,250.0,500-1500,1000.0,2-3 times/month,Partner/Spouse,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,Option A-Art Pod Session,2-3 times/month,Monthly membership,300-599,450.0,Festival/seasonal discount,Standalone Studio,Weekday Morning,60 min standard,0,1,0,0,0,0,Hindi,0,0,1,0,1,0,0,0,0,No school-age children,0.0,12K-24K,18000,7,Definitely will not visit,0
R0037,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Tier 3 City/Town,Up to Class 12,Student-College,Below 25K,15000.0,21,5,4,4,4,4,Occasional-prefer human,Semi-professional,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,Below 500,250.0,Below 500,250.0,2-3 times/month,Alone,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,Option B-Escape Room,Once a month,Pay-per-session,300-599,450.0,First session free,Gym/Wellness Centre,Weekend Afternoon,60 min standard,1,0,0,0,1,0,Telugu,0,0,0,0,1,0,1,0,0,,,1K-3K,2000,9,Likely to visit,1
R0038,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Male,Metro-Hyd/Pune/Chennai,Postgraduate,Salaried Professional,50K-1L,75000.0,24,5,5,5,5,4,Daily user-love it,Semi-professional,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,Above 5000,6000.0,Above 6000,7500.0,Once a month,Children/Family,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,Option A-Art Pod Session,2-3 times/month,Family pack,1000-1499,1250.0,Festival/seasonal discount,Standalone Studio,Weekday Lunch,60 min standard,0,1,0,0,0,0,English,0,0,0,0,0,1,0,0,1,,,3K-6K,4500,7,Undecided,0
R0039,P4_Corporate_Professional,1,0,0,0,0,35-44,Male,Metro-Mumbai,Graduate,Salaried Professional,1L-2L,150000.0,15,3,3,3,3,3,Daily user-love it,Occasional hobbyist,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,Below 500,250.0,,4500.0,2-3 times/month,Children/Family,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,Option C-Movie,Once a month,Monthly membership,300-599,450.0,Corporate tie-up,Standalone Studio,Weekend Afternoon,30 min express,0,1,0,0,1,0,English,0,0,0,0,0,1,0,0,0,,,3K-6K,4500,7,Likely to visit,1
R0040,P3_Millennial_Parent,0,0,0,0,0,25-34,Male,Tier 2 City,Postgraduate,Salaried Professional,1L-2L,150000.0,17,4,3,3,4,3,Occasional-prefer human,Regular hobbyist,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Below 500,250.0,3000-6000,4500.0,Once a week,Colleagues/Work team,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,Option B-Escape Room,Once a week,Pay-per-session,Above 1500,2000.0,Free kit with first booking,Shopping Mall,Weekend Morning,30 min express,1,0,1,1,0,0,Hindi,0,0,0,0,0,1,0,0,0,,,6K-12K,9000,7,Unlikely to visit,0
R0041,P1_Urban_Millennial_Creative,0,0,0,0,0,25-34,Female,Metro-Hyd/Pune/Chennai,Graduate,Salaried Professional,1L-2L,150000.0,21,4,4,4,5,4,Occasional-prefer human,Semi-professional,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,3000-5000,4000.0,Above 6000,7500.0,Once a week,Friends group,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,Option A-Art Pod Session,Once a week,Annual pass,600-999,800.0,Corporate tie-up,Standalone Studio,Weekday Evening,60 min standard,1,1,0,0,0,0,English,0,0,0,0,0,0,0,0,1,,,Above 24K,35000,7,Likely to visit,1
R0042,P3_Millennial_Parent,0,0,0,0,0,25-34,Prefer not to say,Metro-Hyd/Pune/Chennai,Graduate,Business/Freelancer,25K-50K,37500.0,24,4,5,5,5,5,Sceptical,Semi-professional,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,Nothing,0.0,3000-6000,4500.0,Once a week,Alone,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,Option C-Movie,Once/twice a year,Pay-per-session,Would not buy,0.0,Student discount,Gym/Wellness Centre,Weekend Afternoon,90 min deep-dive,1,1,1,0,1,0,Hindi,0,0,1,0,1,0,0,0,0,,,6K-12K,9000,10,Likely to visit,1
R0043,P1_Urban_Millennial_Creative,0,0,0,0,0,35-44,Female,Tier 2 City,Postgraduate,Salaried Professional,1L-2L,150000.0,21,4,4,4,5,4,Curious-not tried,Semi-professional,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,Below 500,250.0,3000-6000,4500.0,Once a month,Children/Family,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,Option A-Art Pod Session,2-3 times/month,Monthly membership,,800.0,Festival/seasonal discount,Corporate Campus,Weekday Evening,60 min standard,1,1,0,1,0,1,English,0,0,0,0,0,1,0,1,0,,,12K-24K,18000,9,Definitely will visit,1
R0044,P6_Tier2_Aspirational,0,0,0,0,0,18-24,Male,Metro-Hyd/Pune/Chennai,Diploma/Vocational,Homemaker,1L-2L,150000.0,15,3,3,2,3,4,Not comfortable at all,Occasional hobbyist,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,Nothing,0.0,500-1500,1000.0,Once a week,Friends group,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,Option A-Art Pod Session,2-3 times/month,Pay-per-session,600-999,800.0,Bring-a-friend 2-for-1,Standalone Studio,Weekday Evening,30 min express,1,1,0,0,1,0,English,0,0,0,1,1,0,0,0,0,,,1K-3K,2000,9,Likely to visit,1
R0045,P2_GenZ_Student,0,0,0,0,0,25-34,Male,Metro-Mumbai,Graduate,Student-College,50K-1L,75000.0,14,3,3,2,3,3,Daily user-love it,Occasional hobbyist,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,Below 500,250.0,3000-6000,4500.0,2-3 times/month,Partner/Spouse,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,Option B-Escape Room,More than once/week,Pay-per-session,Up to 299,150.0,Festival/seasonal discount,Standalone Studio,Late Night,30 min express,0,0,0,0,0,0,English,0,0,0,0,1,0,0,0,0,,,1K-3K,2000,8,Likely to visit,1
R0046,P4_Corporate_Professional,0,0,0,0,0,45-55,Female,Metro-Delhi NCR,Graduate,Salaried Professional,1L-2L,150000.0,16,3,4,4,3,2,Occasional-prefer human,Occasional hobbyist,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Nothing,0.0,1500-3000,2250.0,Once a week,Friends group,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Option C-Movie,Once/twice a year,Annual pass,300-599,450.0,Corporate tie-up,Co-working Space,Weekday Evening,60 min standard,1,0,0,1,0,0,Telugu,0,1,0,0,0,0,0,0,1,Below 1000,500.0,12K-24K,18000,2,Undecided,0
R0047,P2_GenZ_Student,0,0,0,0,1,18-24,Male,Metro-Hyd/Pune/Chennai,Up to Class 12,Student-College,25K-50K,37500.0,16,3,3,2,4,4,Curious-not tried,Occasional hobbyist,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,Below 500,250.0,Above 6000,7500.0,2-3 times/month,Alone,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,Option C-Movie,Once a month,Monthly membership,300-599,450.0,First session free,Standalone Studio,Weekday Evening,60 min standard,0,1,0,0,0,1,Marathi,0,0,0,0,0,0,0,0,1,,,1K-3K,2000,6,Undecided,0
R0048,P3_Millennial_Parent,0,0,0,0,0,18-24,Male,Metro-Bengaluru,Doctoral,Salaried Professional,50K-1L,75000.0,23,5,5,4,4,5,Daily user-love it,Semi-professional,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,Below 500,250.0,3000-6000,4500.0,2-3 times/month,Colleagues/Work team,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,Option A-Art Pod Session,2-3 times/month,Annual pass,Would not buy,0.0,Student discount,Near School/College,Weekend Morning,30 min express,0,0,1,0,1,0,English,0,0,0,0,0,0,1,1,0,1000-3000,2000.0,12K-24K,18000,6,Likely to visit,1
R0049,P3_Millennial_Parent,0,0,0,0,0,25-34,Female,Tier 2 City,Doctoral,Homemaker,25K-50K,37500.0,14,4,2,3,3,2,Occasional-prefer human,Occasional hobbyist,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,Below 500,250.0,Above 6000,,Once a week,Partner/Spouse,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Option A-Art Pod Session,2-3 times/month,Family pack,1000-1499,1250.0,Student discount,Gym/Wellness Centre,Weekday Lunch,90 min deep-dive,1,1,1,0,0,0,English,0,0,0,0,0,0,0,0,0,Nothing currently,0.0,3K-6K,4500,6,Definitely will visit,1
R0050,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Female,Metro-Bengaluru,Graduate,Salaried Professional,1L-2L,150000.0,22,4,5,4,5,4,Occasional-prefer human,Semi-professional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3000-5000,4000.0,,4500.0,Once a week,Colleagues/Work team,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,Option A-Art Pod Session,2-3 times/month,Family pack,600-999,800.0,Free kit with first booking,Co-working Space,Weekday Lunch,90 min deep-dive,1,1,0,0,1,1,English,0,0,0,0,0,1,0,0,0,,,Above 24K,35000,6,Likely to visit,1
R0051,P7_Disinterested,0,0,0,0,0,45-55,Male,Metro-Mumbai,Postgraduate,Salaried Professional,,15000.0,6,1,1,2,1,1,Curious-not tried,No interest,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nothing,0.0,,250.0,Once/twice a year,Friends group,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Option B-Escape Room,Once a month,Monthly membership,Would not buy,0.0,Free kit with first booking,Corporate Campus,Weekday Lunch,30 min express,1,0,0,0,0,0,English,1,0,0,0,1,1,0,0,0,,,Below 1K,500,5,Unlikely to visit,0
R0052,P5_Wellness_Seeker,1,0,0,0,1,35-44,Male,Metro-Hyd/Pune/Chennai,Doctoral,Business/Freelancer,,37500.0,15,3,3,3,3,3,Sceptical,Occasional hobbyist,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1500-3000,2250.0,Below 500,250.0,Once a month,Friends group,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,Option A-Art Pod Session,2-3 times/month,Pay-per-session,1000-1499,1250.0,Festival/seasonal discount,Standalone Studio,Weekend Afternoon,60 min standard,1,0,0,0,1,0,Tamil,1,0,0,1,0,0,0,1,0,,,6K-12K,9000,6,Undecided,0
R0053,P6_Tier2_Aspirational,0,0,0,0,0,25-34,Non-binary/Other,Tier 2 City,Graduate,Homemaker,25K-50K,37500.0,13,2,2,3,2,4,Occasional-prefer human,Occasional hobbyist,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Nothing,0.0,Below 500,250.0,Once a week,Partner/Spouse,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,Option C-Movie,2-3 times/month,Pay-per-session,Would not buy,0.0,Free kit with first booking,Standalone Studio,Weekday Lunch,60 min standard,1,0,0,0,0,0,Hindi,1,0,0,0,0,1,0,0,0,,,3K-6K,4500,7,Definitely will not visit,0
R0054,P6_Tier2_Aspirational,0,0,0,1,0,18-24,Male,Metro-Hyd/Pune/Chennai,Postgraduate,Student-College,50K-1L,75000.0,21,5,4,4,4,4,Curious-not tried,Semi-professional,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,Below 500,250.0,1500-3000,2250.0,Once a month,Alone,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,Option A-Art Pod Session,2-3 times/month,Family pack,Up to 299,150.0,Bring-a-friend 2-for-1,Shopping Mall,Weekday Evening,60 min standard,0,1,0,0,1,0,Telugu,1,0,0,1,1,1,0,0,0,,,Below 1K,731,7,Definitely will visit,1
R0055,P3_Millennial_Parent,0,0,0,0,0,35-44,Female,Tier 2 City,Graduate,Parent-booking for child,Above 2L,250000.0,18,4,2,5,4,3,Curious-not tried,Regular hobbyist,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,500-1500,1000.0,1500-3000,2250.0,2-3 times/month,Children/Family,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,Option A-Art Pod Session,2-3 times/month,Annual pass,600-999,800.0,Free kit with first booking,Gym/Wellness Centre,Weekend Afternoon,60 min standard,1,1,0,0,0,1,Marathi,0,1,0,1,0,1,0,0,0,1000-3000,2000.0,6K-12K,9000,8,Likely to visit,1
R0056,P6_Tier2_Aspirational,0,0,0,0,0,Under 18,Female,Tier 3 City/Town,Diploma/Vocational,Salaried Professional,50K-1L,75000.0,12,2,3,2,3,2,Daily user-love it,Slightly curious,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,500-1500,1000.0,500-1500,1000.0,Once/twice a year,Children/Family,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,Option C-Movie,2-3 times/month,Pay-per-session,Up to 299,150.0,First session free,Corporate Campus,Weekday Morning,60 min standard,0,0,0,0,0,0,English,1,0,0,1,0,0,0,0,0,,,1K-3K,2000,7,Definitely will visit,1
R0057,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Female,Metro-Bengaluru,Doctoral,Salaried Professional,1L-2L,150000.0,23,4,5,4,5,5,Sceptical,Semi-professional,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Below 500,250.0,Above 6000,7500.0,Once a week,Friends group,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,Option A-Art Pod Session,2-3 times/month,Pay-per-session,600-999,800.0,Free kit with first booking,Shopping Mall,Weekday Evening,60 min standard,1,1,0,0,0,0,English,1,0,0,0,0,0,0,0,1,,,12K-24K,18000,6,Likely to visit,1
R0058,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Male,Metro-Mumbai,Postgraduate,Salaried Professional,50K-1L,75000.0,22,4,4,4,5,5,Daily user-love it,Semi-professional,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,3000-5000,4000.0,1500-3000,2250.0,2-3 times/month,Friends group,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,Option C-Movie,Once a month,Monthly membership,600-999,800.0,Free kit with first booking,Shopping Mall,Weekday Lunch,60 min standard,0,1,0,0,0,0,Any,1,0,0,0,0,0,0,1,1,,,12K-24K,18000,7,Undecided,0
R0059,P1_Urban_Millennial_Creative,0,0,0,0,0,25-34,Female,Metro-Bengaluru,Postgraduate,Salaried Professional,50K-1L,75000.0,21,3,4,5,4,5,Occasional-prefer human,Semi-professional,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,500-1500,1000.0,3000-6000,4500.0,Once a week,Children/Family,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,Option B-Escape Room,Once a week,Pay-per-session,Above 1500,2000.0,Bring-a-friend 2-for-1,Shopping Mall,Late Night,60 min standard,0,1,0,0,0,0,English,0,0,0,0,0,0,0,0,0,,,12K-24K,18000,8,Unlikely to visit,0
R0060,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Tier 2 City,Graduate,Student-College,50K-1L,75000.0,20,4,4,4,5,3,Not comfortable at all,Regular hobbyist,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,Nothing,0.0,,250.0,Once a week,Children/Family,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,Option C-Movie,Once a month,Pay-per-session,600-999,800.0,First session free,Gym/Wellness Centre,Weekday Evening,60 min standard,0,0,0,0,0,0,Any,0,0,0,1,1,0,0,0,0,,,3K-6K,4500,9,Likely to visit,1
R0061,P2_GenZ_Student,0,0,0,1,0,18-24,Male,Tier 3 City/Town,Graduate,Business/Freelancer,25K-50K,37500.0,20,4,4,4,4,4,Occasional-prefer human,Regular hobbyist,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,500-1500,1000.0,500-1500,1000.0,2-3 times/month,Partner/Spouse,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,Option C-Movie,Once/twice a year,Corporate/group,300-599,450.0,Bring-a-friend 2-for-1,Gym/Wellness Centre,Weekday Morning,60 min standard,0,1,0,0,0,1,Marathi,1,0,0,1,1,1,0,0,1,,,Below 1K,125,7,Definitely will visit,1
R0062,P2_GenZ_Student,0,0,0,0,0,18-24,Male,Tier 3 City/Town,Postgraduate,Student-College,Below 25K,15000.0,14,2,2,3,4,3,Daily user-love it,Occasional hobbyist,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,Nothing,0.0,Below 500,250.0,Once a month,Children/Family,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,Option C-Movie,Once a month,Family pack,Up to 299,,Bring-a-friend 2-for-1,Shopping Mall,Weekday Evening,30 min express,0,0,0,0,0,0,Hindi,1,0,0,0,0,0,1,0,1,,,3K-6K,4500,3,Undecided,0
R0063,P5_Wellness_Seeker,0,0,0,0,0,45-55,Female,Metro-Hyd/Pune/Chennai,Diploma/Vocational,Student-College,25K-50K,37500.0,15,3,3,2,4,3,Occasional-prefer human,Occasional hobbyist,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,Below 500,250.0,3000-6000,4500.0,Once a week,Partner/Spouse,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,Option A-Art Pod Session,Once a week,Annual pass,600-999,800.0,Student discount,Standalone Studio,Weekday Morning,90 min deep-dive,1,1,0,0,0,0,Telugu,0,0,0,0,1,1,0,0,0,1000-3000,2000.0,6K-12K,9000,3,Undecided,0
R0064,P2_GenZ_Student,0,0,0,0,0,18-24,Female,Metro-Mumbai,Postgraduate,Student-College,25K-50K,37500.0,22,5,4,4,5,4,Sceptical,Semi-professional,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1500-3000,2250.0,500-1500,1000.0,More than once/week,Colleagues/Work team,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,Option C-Movie,2-3 times/month,Family pack,Up to 299,150.0,Festival/seasonal discount,Co-working Space,Weekday Evening,60 min standard,1,1,0,0,0,0,Kannada,0,1,0,0,0,0,0,0,0,,,1K-3K,2000,10,Likely to visit,1
R0065,P2_GenZ_Student,0,0,0,0,0,18-24,Female,Tier 3 City/Town,Graduate,Student-School,50K-1L,75000.0,17,3,4,3,3,4,Daily user-love it,Regular hobbyist,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,Nothing,0.0,1500-3000,2250.0,2-3 times/month,Colleagues/Work team,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,Option A-Art Pod Session,2-3 times/month,Pay-per-session,300-599,450.0,Bring-a-friend 2-for-1,Shopping Mall,Weekend Afternoon,90 min deep-dive,0,1,0,0,1,0,English,1,1,1,1,0,0,0,0,0,,,3K-6K,4500,6,Likely to visit,1
R0066,P3_Millennial_Parent,0,0,0,0,0,25-34,Male,Metro-Delhi NCR,,Salaried Professional,50K-1L,75000.0,20,4,4,5,3,4,Daily user-love it,Regular hobbyist,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,500-1500,1000.0,1500-3000,,Once a month,Friends group,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Option A-Art Pod Session,Once a month,Family pack,Would not buy,0.0,Corporate tie-up,Shopping Mall,Weekend Afternoon,60 min standard,1,0,1,1,1,0,Hindi,0,0,0,0,1,1,0,0,0,3000-6000,4500.0,6K-12K,9000,7,Definitely will visit,1
R0067,P1_Urban_Millennial_Creative,0,0,0,0,0,18-24,Female,Tier 2 City,Postgraduate,Salaried Professional,50K-1L,75000.0,24,5,5,5,4,5,Occasional-prefer human,Semi-professional,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1500-3000,2250.0,1500-3000,2250.0,2-3 times/month,Alone,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,Option A-Art Pod Session,2-3 times/month,Pay-per-session,300-599,450.0,Free kit with first booking,Shopping Mall,Weekday Evening,60 min standard,1,0,0,0,0,1,English,0,0,0,0,0,1,0,0,0,,,3K-6K,4500,9,Likely to visit,1
R0068,P5_Wellness_Seeker,0,0,0,0,0,35-44,Prefer not to say,Metro-Bengaluru,Postgraduate,Salaried Professional,50K-1L,75000.0,20,4,4,4,4,4,Not comfortable at all,Regular hobbyist,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,500-1500,1000.0,3000-6000,4500.0,Once a month,Friends group,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,Option C-Movie,2-3 times/month,Family pack,Up to 299,150.0,Student discount,Co-working Space,Late Night,60 min standard,0,0,0,0,0,0,English,0,0,1,0,0,0,0,0,0,1000-3000,2000.0,6K-12K,9000,7,Definitely will not visit,0
R0069,P1_Urban_Millennial_Creative,0,1,0,0,0,Under 18,Male,Tier 2 City,Doctoral,Salaried Professional,1L-2L,150000.0,24,4,4,4,4,4,Occasional-prefer human,Regular hobbyist,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,Below 500,250.0,3000-6000,4500.0,Once a week,Children/Family,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Option A-Art Pod Session,Once a week,Monthly membership,600-999,800.0,First session free,Gym/Wellness Centre,Weekday Lunch,60 min standard,1,1,0,1,0,0,Tamil,1,0,0,0,0,0,0,0,0,,,6K-12K,9000,6,Definitely will not visit,0
